# Generates two random numbers between -2**31 and 2**31 - 1. Adds them and checks for overflow
# After 1000 lines, generates two random numbers between -2**31 and 2**31 - 1. Subtracts them and checks for overflow
A[32] B[32] Op[4] Sa[5] C[32] V
1614892679	-1037263977	3	0	577628702	0
1706655506	-1202846146	2	0	503809360	0
1548127868	-1551050605	3	0	-2922737	0
2074967405	-1630990419	3	0	443976986	0
688159620	-1748763122	2	0	-1060603502	0
707526524	1050711587	2	0	1758238111	0
-1150466298	1508805695	3	0	358339397	0
-702569812	743490317	2	0	40920505	0
406299082	1183785142	2	0	1590084224	0
-2011574169	242224781	2	0	-1769349388	0
-415575670	-607254983	3	0	-1022830653	0
-634164472	-824604452	2	0	-1458768924	0
846248293	1933290283	2	0	-1515428720	1
1974578857	1022110663	3	0	-1298277776	1
100352397	-2083375482	3	0	-1983023085	0
1188892912	-298068274	3	0	890824638	0
230982811	-538033102	3	0	-307050291	0
-481438137	1995996370	2	0	1514558233	0
1344936138	2024254556	3	0	-925776602	1
-188768573	-1437482471	3	0	-1626251044	0
10054060	-1443080240	3	0	-1433026180	0
1360981899	2067836056	2	0	-866149341	1
985870980	1034625936	3	0	2020496916	0
1857567344	-483022404	2	0	1374544940	0
-1652579658	170386136	2	0	-1482193522	0
340245627	-86234758	2	0	254010869	0
-1161725316	-1490047015	3	0	1643194965	1
-1235038709	-517337210	3	0	-1752375919	0
-1273491090	20806394	2	0	-1252684696	0
948384560	132195987	2	0	1080580547	0
1131886234	-372234254	2	0	759651980	0
117985309	433402289	3	0	551387598	0
613206626	1521672517	3	0	2134879143	0
761862922	393849957	3	0	1155712879	0
1930028124	518828438	3	0	-1846110734	1
366521160	1549992386	3	0	1916513546	0
-998033057	958668826	2	0	-39364231	0
624956388	-1733012857	2	0	-1108056469	0
-1363898102	-1121928481	2	0	1809140713	1
-2028956335	910530556	2	0	-1118425779	0
1366978733	1220953210	3	0	-1707035353	1
1236169863	2105277928	3	0	-953519505	1
-910310783	-1724411506	3	0	1660245007	1
580101691	-2135543110	3	0	-1555441419	0
2145515511	1969820434	2	0	-179631351	1
1721045194	-453025129	3	0	1268020065	0
-135992371	-2053803145	3	0	2105171780	1
-1351302416	-149003837	3	0	-1500306253	0
1685006369	120432826	2	0	1805439195	0
1411615609	809261845	2	0	-2074089842	1
1653542560	591865859	2	0	-2049558877	1
-1614164174	-1784738889	3	0	896064233	1
1207173562	-630622968	2	0	576550594	0
-744164652	784394385	3	0	40229733	0
-986567262	1256030127	3	0	269462865	0
944927107	1983260710	2	0	-1366779479	1
-1808094682	206907175	3	0	-1601187507	0
-2031683168	1290648922	2	0	-741034246	0
118399005	-1820937884	2	0	-1702538879	0
-774721048	2040787320	2	0	1266066272	0
569681397	-490323346	2	0	79358051	0
-1449906219	-1101922496	2	0	1743138581	1
154493933	746965678	3	0	901459611	0
-1450693288	218502688	3	0	-1232190600	0
-1519812133	-220127632	2	0	-1739939765	0
-159647233	2021565081	3	0	1861917848	0
2141287797	909168021	3	0	-1244511478	1
489614661	1161699786	2	0	1651314447	0
-57528104	514633547	3	0	457105443	0
-294697268	-621349252	3	0	-916046520	0
-1085325326	-167111780	3	0	-1252437106	0
-1565939239	-2015243398	2	0	713784659	1
-852627306	1137623439	2	0	284996133	0
-1379186304	574507305	2	0	-804678999	0
-534905070	503533776	3	0	-31371294	0
-968314045	2006062705	2	0	1037748660	0
-857412298	1172667439	3	0	315255141	0
-1047064051	1084831184	2	0	37767133	0
694326650	364900089	3	0	1059226739	0
-1409409318	-1448359517	2	0	1437198461	1
1752010523	935637821	2	0	-1607318952	1
-437513610	1007565195	2	0	570051585	0
-1066041231	1218566612	2	0	152525381	0
1892012476	-1386720088	3	0	505292388	0
1378534242	134351751	3	0	1512885993	0
2143837115	576439815	2	0	-1574690366	1
988494601	-37322082	3	0	951172519	0
1665536999	409759153	2	0	2075296152	0
696889691	-1546208900	3	0	-849319209	0
748605606	-1555214602	3	0	-806608996	0
-726406567	-297401380	3	0	-1023807947	0
-1085281880	-1262436983	2	0	1947248433	1
2007213111	1517526445	3	0	-770227740	1
-1487539415	-7635069	2	0	-1495174484	0
-1246461534	1833983715	2	0	587522181	0
-1677129994	-1406865367	3	0	1210971935	1
1473341641	-1567846712	2	0	-94505071	0
-692303488	52876308	3	0	-639427180	0
356179560	1193515792	2	0	1549695352	0
-1443852711	2132222293	3	0	688369582	0
-2035494102	-98534248	2	0	-2134028350	0
567330788	476470335	3	0	1043801123	0
-1991035283	-1460261385	3	0	843670628	1
1262323452	-1032177006	2	0	230146446	0
2099703536	-1449540686	2	0	650162850	0
-1591586527	-1577922828	3	0	1125457941	1
2007995132	1137227712	3	0	-1149744452	1
389721188	-908793794	2	0	-519072606	0
451256396	413511370	3	0	864767766	0
-1643001977	-1421879925	3	0	1230085394	1
-1533984922	1875242597	3	0	341257675	0
2027722185	-914377686	3	0	1113344499	0
1166548637	-266927984	2	0	899620653	0
-352813241	-19784061	2	0	-372597302	0
-798653723	-104388815	3	0	-903042538	0
-1351547039	1634379985	2	0	282832946	0
-832955370	-1986901539	3	0	1475110387	1
-1074323372	1310935051	3	0	236611679	0
1691810605	-1642082939	3	0	49727666	0
-463187697	-1036832483	3	0	-1500020180	0
1434059230	-676587676	3	0	757471554	0
1386280791	-1644244391	2	0	-257963600	0
408860508	-43774464	3	0	365086044	0
-890275094	-1731590285	2	0	1673101917	1
-2121012259	95459609	2	0	-2025552650	0
-597580338	-1705656113	2	0	1991730845	1
-750246210	640005303	2	0	-110240907	0
-1513572249	-1958980149	2	0	822414898	1
-540905171	479730163	3	0	-61175008	0
-1830400223	670872282	3	0	-1159527941	0
-1466790641	1008967390	3	0	-457823251	0
1843576258	-745552780	3	0	1098023478	0
-1879254996	-402035941	2	0	2013676359	1
807485554	-1648112897	2	0	-840627343	0
1865476491	1792119854	3	0	-637370951	1
384163072	-1866828137	3	0	-1482665065	0
125747082	809470884	3	0	935217966	0
1776061999	90347118	3	0	1866409117	0
-1357339320	-814826672	2	0	2122801304	1
-1207311091	-1559449901	3	0	1528206304	1
